State,Month,Price,Commodity
Punjab,Dec-13,36.55,Milk
Rajasthan,Dec-13,33.33,Milk
Tamil Nadu,Dec-13,29,Milk
Telangana,Dec-13,37,Milk
Tripura,Dec-13,38,Milk
Uttar Pradesh,Dec-13,41.5,Milk
Uttarakhand,Dec-13,36,Milk
West Bengal,Dec-13,30,Milk
Andaman and Nicobar,Jan-14,52,Milk
Andhra Pradesh,Jan-14,34.5,Milk
Arunachal pradesh,Jan-14,50,Milk
Assam,Jan-14,40,Milk
Bihar,Jan-14,33.06,Milk
Chandigarh,Jan-14,35,Milk
Chhattisgarh,Jan-14,31,Milk
Delhi,Jan-14,34,Milk
Goa,Jan-14,40.5,Milk
Gujarat,Jan-14,42,Milk
Haryana,Jan-14,41.83,Milk
Himachal Pradesh,Jan-14,26.61,Milk
Jammu and Kashmir,Jan-14,33.67,Milk
Karnataka,Jan-14,33,Milk
Kerala,Jan-14,35.32,Milk
Madhya Pradesh,Jan-14,37.62,Milk
Maharashtra,Jan-14,34.89,Milk
Odisha,Jan-14,28,Milk
Puducherry,Jan-14,28.77,Milk
Punjab,Jan-14,36.71,Milk
Rajasthan,Jan-14,32.62,Milk
Tamil Nadu,Jan-14,29.35,Milk
Telangana,Jan-14,37,Milk
Tripura,Jan-14,38,Milk
Uttar Pradesh,Jan-14,41.5,Milk
Uttarakhand,Jan-14,36,Milk
West Bengal,Jan-14,30,Milk
Andaman and Nicobar,Feb-14,52,Milk
Andhra Pradesh,Feb-14,34.5,Milk
Assam,Feb-14,40,Milk
Bihar,Feb-14,32.87,Milk
Chandigarh,Feb-14,35,Milk
Chhattisgarh,Feb-14,31,Milk
Delhi,Feb-14,36,Milk
Goa,Feb-14,42,Milk
Gujarat,Feb-14,42,Milk
Haryana,Feb-14,41.06,Milk
Himachal Pradesh,Feb-14,27.76,Milk
Jammu and Kashmir,Feb-14,35.33,Milk
Karnataka,Feb-14,33,Milk
Kerala,Feb-14,35.32,Milk
Madhya Pradesh,Feb-14,37.69,Milk
Maharashtra,Feb-14,34.89,Milk
Odisha,Feb-14,28.86,Milk
Puducherry,Feb-14,29,Milk
Punjab,Feb-14,36.98,Milk
Rajasthan,Feb-14,29.39,Milk
Tamil Nadu,Feb-14,29.95,Milk
Telangana,Feb-14,37,Milk
Tripura,Feb-14,38,Milk
Uttar Pradesh,Feb-14,42.11,Milk
Uttarakhand,Feb-14,36,Milk
West Bengal,Feb-14,30.34,Milk
Andaman and Nicobar,Mar-14,52.4,Milk
Andhra Pradesh,Mar-14,36.39,Milk
Arunachal pradesh,Mar-14,50,Milk
Assam,Mar-14,40,Milk
Bihar,Mar-14,33,Milk
Chandigarh,Mar-14,38,Milk
Chhattisgarh,Mar-14,31,Milk
Delhi,Mar-14,36,Milk
Goa,Mar-14,42,Milk
Gujarat,Mar-14,42,Milk
Haryana,Mar-14,41.25,Milk
Himachal Pradesh,Mar-14,27.5,Milk
Jammu and Kashmir,Mar-14,35.31,Milk
Karnataka,Mar-14,33.35,Milk
Kerala,Mar-14,35.77,Milk
Madhya Pradesh,Mar-14,37.65,Milk
Maharashtra,Mar-14,35.24,Milk
Odisha,Mar-14,30,Milk
Puducherry,Mar-14,29,Milk
Punjab,Mar-14,38.34,Milk
Rajasthan,Mar-14,29.32,Milk
Tamil Nadu,Mar-14,30,Milk
Telangana,Mar-14,39.79,Milk
Tripura,Mar-14,38,Milk
Uttar Pradesh,Mar-14,42.45,Milk
Uttarakhand,Mar-14,36,Milk
West Bengal,Mar-14,31,Milk
Andaman and Nicobar,Apr-14,54,Milk
Andhra Pradesh,Apr-14,36.5,Milk
Assam,Apr-14,40,Milk
Bihar,Apr-14,33.17,Milk
Chandigarh,Apr-14,38,Milk
Chhattisgarh,Apr-14,31,Milk
Delhi,Apr-14,36,Milk
Goa,Apr-14,42,Milk
Gujarat,Apr-14,42,Milk
Haryana,Apr-14,41.62,Milk
Himachal Pradesh,Apr-14,27.34,Milk
Jammu and Kashmir,Apr-14,35.24,Milk
Karnataka,Apr-14,34,Milk
Kerala,Apr-14,36,Milk
Madhya Pradesh,Apr-14,38.76,Milk
Maharashtra,Apr-14,36,Milk
Meghalaya,Apr-14,55,Milk
Odisha,Apr-14,30,Milk
Puducherry,Apr-14,29,Milk
Punjab,Apr-14,39.49,Milk
Rajasthan,Apr-14,31.48,Milk
Tamil Nadu,Apr-14,29.59,Milk
Telangana,Apr-14,40,Milk
Tripura,Apr-14,38,Milk
Uttar Pradesh,Apr-14,43.06,Milk
Uttarakhand,Apr-14,36,Milk
West Bengal,Apr-14,31.06,Milk
Andaman and Nicobar,May-14,54,Milk
Andhra Pradesh,May-14,36.5,Milk
Assam,May-14,40,Milk
Bihar,May-14,34,Milk
Chandigarh,May-14,38,Milk
Chhattisgarh,May-14,31,Milk
Delhi,May-14,36.29,Milk
Goa,May-14,42,Milk
Gujarat,May-14,42.87,Milk
Haryana,May-14,42.01,Milk
Himachal Pradesh,May-14,27.5,Milk
Jammu and Kashmir,May-14,36.8,Milk
Karnataka,May-14,33.62,Milk
Kerala,May-14,36,Milk
Madhya Pradesh,May-14,38.61,Milk
Maharashtra,May-14,36.28,Milk
Meghalaya,May-14,55,Milk
Odisha,May-14,30,Milk
Puducherry,May-14,29,Milk
Punjab,May-14,39.66,Milk
Rajasthan,May-14,34.17,Milk
Tamil Nadu,May-14,29.35,Milk
Telangana,May-14,40,Milk
Tripura,May-14,38,Milk
Uttar Pradesh,May-14,43.23,Milk
Uttarakhand,May-14,36,Milk
West Bengal,May-14,31.69,Milk
Andaman and Nicobar,Jun-14,54,Milk
Andhra Pradesh,Jun-14,37.36,Milk
Assam,Jun-14,40,Milk
Bihar,Jun-14,34.16,Milk
Chandigarh,Jun-14,38,Milk
Chhattisgarh,Jun-14,32.4,Milk
Delhi,Jun-14,38,Milk
Goa,Jun-14,42,Milk
Gujarat,Jun-14,43,Milk
Haryana,Jun-14,43.95,Milk
Himachal Pradesh,Jun-14,28.24,Milk
Jammu and Kashmir,Jun-14,36.91,Milk
Karnataka,Jun-14,34,Milk
Kerala,Jun-14,36,Milk
Madhya Pradesh,Jun-14,38.71,Milk
Maharashtra,Jun-14,36,Milk
Meghalaya,Jun-14,55,Milk
Odisha,Jun-14,30,Milk
Puducherry,Jun-14,29,Milk
Punjab,Jun-14,39.71,Milk
Rajasthan,Jun-14,32.65,Milk
Tamil Nadu,Jun-14,29.37,Milk
Telangana,Jun-14,40,Milk
Tripura,Jun-14,38,Milk
Uttar Pradesh,Jun-14,44.05,Milk
Uttarakhand,Jun-14,36,Milk
West Bengal,Jun-14,32.21,Milk
Andaman and Nicobar,Jul-14,55,Milk
Andhra Pradesh,Jul-14,37.5,Milk
Assam,Jul-14,40,Milk
Bihar,Jul-14,34.5,Milk
Chandigarh,Jul-14,38,Milk
Chhattisgarh,Jul-14,37.89,Milk
Delhi,Jul-14,38,Milk
Goa,Jul-14,43.76,Milk
Gujarat,Jul-14,43,Milk
Haryana,Jul-14,43.79,Milk
Himachal Pradesh,Jul-14,28.98,Milk
Jammu and Kashmir,Jul-14,38,Milk
Jharkhand,Jul-14,38,Milk
Karnataka,Jul-14,34.19,Milk
Kerala,Jul-14,36.16,Milk
Madhya Pradesh,Jul-14,38.33,Milk
Maharashtra,Jul-14,36,Milk
Meghalaya,Jul-14,56.29,Milk
Odisha,Jul-14,30,Milk
Puducherry,Jul-14,27.5,Milk
Punjab,Jul-14,41.08,Milk
Rajasthan,Jul-14,32.96,Milk
Tamil Nadu,Jul-14,29.33,Milk
Telangana,Jul-14,40,Milk
Tripura,Jul-14,38,Milk
Uttar Pradesh,Jul-14,44.93,Milk
Uttarakhand,Jul-14,36,Milk
West Bengal,Jul-14,32.05,Milk
Andaman and Nicobar,Aug-14,56,Milk
Andhra Pradesh,Aug-14,37.5,Milk
Assam,Aug-14,43.78,Milk
Bihar,Aug-14,34.88,Milk
Chandigarh,Aug-14,38,Milk
Chhattisgarh,Aug-14,38,Milk
Delhi,Aug-14,38,Milk
Goa,Aug-14,44,Milk
Gujarat,Aug-14,43,Milk
Haryana,Aug-14,43.87,Milk
Himachal Pradesh,Aug-14,29,Milk
Jammu and Kashmir,Aug-14,37.56,Milk
Jharkhand,Aug-14,38,Milk
Karnataka,Aug-14,34.7,Milk
Kerala,Aug-14,36.68,Milk
Madhya Pradesh,Aug-14,38.7,Milk
Maharashtra,Aug-14,36.14,Milk
Meghalaya,Aug-14,57,Milk
Odisha,Aug-14,31.43,Milk
Puducherry,Aug-14,26,Milk
Punjab,Aug-14,40.57,Milk
Rajasthan,Aug-14,33.18,Milk
Tamil Nadu,Aug-14,28.84,Milk
Telangana,Aug-14,40,Milk
Tripura,Aug-14,38,Milk
Uttar Pradesh,Aug-14,46,Milk
Uttarakhand,Aug-14,36,Milk
West Bengal,Aug-14,32.38,Milk
Andaman and Nicobar,Sep-14,56,Milk
Andhra Pradesh,Sep-14,37.5,Milk
Assam,Sep-14,44,Milk
Bihar,Sep-14,35.54,Milk
Chandigarh,Sep-14,38,Milk
Chhattisgarh,Sep-14,38,Milk
Delhi,Sep-14,38,Milk
Goa,Sep-14,44,Milk
Gujarat,Sep-14,43,Milk
Haryana,Sep-14,43.88,Milk
Himachal Pradesh,Sep-14,29.02,Milk
Jammu and Kashmir,Sep-14,39.28,Milk
Jharkhand,Sep-14,38,Milk
Karnataka,Sep-14,35.11,Milk
Kerala,Sep-14,36.63,Milk
Madhya Pradesh,Sep-14,39,Milk
Maharashtra,Sep-14,36,Milk
Meghalaya,Sep-14,57,Milk
Odisha,Sep-14,32,Milk
Puducherry,Sep-14,26,Milk
Punjab,Sep-14,40.53,Milk
Rajasthan,Sep-14,32.93,Milk
Tamil Nadu,Sep-14,28.4,Milk
Telangana,Sep-14,40,Milk
Tripura,Sep-14,38,Milk
Uttar Pradesh,Sep-14,45.94,Milk
Uttarakhand,Sep-14,36,Milk
West Bengal,Sep-14,32.05,Milk
Andaman and Nicobar,Oct-14,56,Milk
Andhra Pradesh,Oct-14,37.5,Milk
Assam,Oct-14,44,Milk
Bihar,Oct-14,36,Milk
Chandigarh,Oct-14,38,Milk
Chhattisgarh,Oct-14,38,Milk
Delhi,Oct-14,38,Milk
Goa,Oct-14,44,Milk
Gujarat,Oct-14,43,Milk
Haryana,Oct-14,43.91,Milk
Himachal Pradesh,Oct-14,28.8,Milk
Jammu and Kashmir,Oct-14,39.63,Milk
Jharkhand,Oct-14,38,Milk
Karnataka,Oct-14,35.24,Milk
Kerala,Oct-14,36.67,Milk
Madhya Pradesh,Oct-14,39.59,Milk
Maharashtra,Oct-14,36,Milk
Meghalaya,Oct-14,57,Milk
Odisha,Oct-14,32,Milk
Puducherry,Oct-14,26,Milk
Punjab,Oct-14,40.4,Milk
Rajasthan,Oct-14,33.05,Milk
Tamil Nadu,Oct-14,28.39,Milk
Telangana,Oct-14,40,Milk
Tripura,Oct-14,38,Milk
Uttar Pradesh,Oct-14,46.07,Milk
Uttarakhand,Oct-14,36,Milk
West Bengal,Oct-14,32,Milk
Andaman and Nicobar,Nov-14,56,Milk
Andhra Pradesh,Nov-14,37.5,Milk
Assam,Nov-14,44,Milk
Bihar,Nov-14,36.03,Milk
Chandigarh,Nov-14,38,Milk
Chhattisgarh,Nov-14,38,Milk
Delhi,Nov-14,38,Milk
Goa,Nov-14,44,Milk
Gujarat,Nov-14,43,Milk
Haryana,Nov-14,44.26,Milk
Himachal Pradesh,Nov-14,28.97,Milk
Jammu and Kashmir,Nov-14,37.6,Milk
Jharkhand,Nov-14,38,Milk
Karnataka,Nov-14,35.55,Milk
Kerala,Nov-14,36.86,Milk
Madhya Pradesh,Nov-14,38.75,Milk
Maharashtra,Nov-14,36,Milk
Meghalaya,Nov-14,57,Milk
Odisha,Nov-14,32,Milk
Puducherry,Nov-14,26.59,Milk
Punjab,Nov-14,41.14,Milk
Rajasthan,Nov-14,33.12,Milk
Tamil Nadu,Nov-14,35.99,Milk
Telangana,Nov-14,40,Milk
Tripura,Nov-14,38,Milk
Uttar Pradesh,Nov-14,45.91,Milk
Uttarakhand,Nov-14,36,Milk
West Bengal,Nov-14,32.12,Milk
Andaman and Nicobar,Dec-14,56,Milk
Andhra Pradesh,Dec-14,37.5,Milk
Assam,Dec-14,44,Milk
Bihar,Dec-14,36.38,Milk
Chandigarh,Dec-14,38,Milk
Chhattisgarh,Dec-14,38,Milk
Delhi,Dec-14,38,Milk
Goa,Dec-14,44,Milk
Gujarat,Dec-14,43,Milk
Haryana,Dec-14,44.69,Milk
Himachal Pradesh,Dec-14,28.98,Milk
Jammu and Kashmir,Dec-14,37.19,Milk
Jharkhand,Dec-14,38,Milk
Karnataka,Dec-14,34.49,Milk
Kerala,Dec-14,37.33,Milk
Madhya Pradesh,Dec-14,38.7,Milk
Maharashtra,Dec-14,36,Milk
Meghalaya,Dec-14,57,Milk
Odisha,Dec-14,32.64,Milk
Puducherry,Dec-14,36,Milk
Punjab,Dec-14,41.27,Milk
Rajasthan,Dec-14,32.83,Milk
Tamil Nadu,Dec-14,36,Milk
Telangana,Dec-14,40,Milk
Tripura,Dec-14,38,Milk
Uttar Pradesh,Dec-14,46.07,Milk
Uttarakhand,Dec-14,36,Milk
West Bengal,Dec-14,32.15,Milk
Andaman and Nicobar,Jan-15,56,Milk
Andhra Pradesh,Jan-15,37.5,Milk
Assam,Jan-15,44,Milk
Bihar,Jan-15,36.38,Milk
Chandigarh,Jan-15,38,Milk
Chhattisgarh,Jan-15,38,Milk
Delhi,Jan-15,38,Milk
Goa,Jan-15,44,Milk
Gujarat,Jan-15,43,Milk
Haryana,Jan-15,45.3,Milk
Himachal Pradesh,Jan-15,29,Milk
Jammu and Kashmir,Jan-15,37.09,Milk
Jharkhand,Jan-15,38,Milk
Karnataka,Jan-15,35.66,Milk
Kerala,Jan-15,37.51,Milk
Madhya Pradesh,Jan-15,38.56,Milk
Maharashtra,Jan-15,36,Milk
Meghalaya,Jan-15,57.29,Milk
Mizoram,Jan-15,64,Milk
Odisha,Jan-15,34,Milk
Puducherry,Jan-15,36,Milk
Punjab,Jan-15,41.23,Milk
Rajasthan,Jan-15,32.79,Milk
Tamil Nadu,Jan-15,36,Milk
Telangana,Jan-15,40,Milk
Tripura,Jan-15,38.94,Milk
Uttar Pradesh,Jan-15,46,Milk
Uttarakhand,Jan-15,36,Milk
West Bengal,Jan-15,32.43,Milk
Andaman and Nicobar,Feb-15,56,Milk
Andhra Pradesh,Feb-15,37.5,Milk
Assam,Feb-15,44,Milk
Bihar,Feb-15,36.37,Milk
Chandigarh,Feb-15,38,Milk
Chhattisgarh,Feb-15,38,Milk
Delhi,Feb-15,38,Milk
Goa,Feb-15,44,Milk
Gujarat,Feb-15,43,Milk
Haryana,Feb-15,45.5,Milk
Himachal Pradesh,Feb-15,29,Milk
Jammu and Kashmir,Feb-15,37.48,Milk
Jharkhand,Feb-15,38,Milk
Karnataka,Feb-15,35.5,Milk
Kerala,Feb-15,37.55,Milk
Madhya Pradesh,Feb-15,38.5,Milk
Maharashtra,Feb-15,36,Milk
Meghalaya,Feb-15,58,Milk
Mizoram,Feb-15,64,Milk
Odisha,Feb-15,34,Milk
Puducherry,Feb-15,36,Milk
Punjab,Feb-15,41.2,Milk
Rajasthan,Feb-15,32.75,Milk
Tamil Nadu,Feb-15,36,Milk
Telangana,Feb-15,40,Milk
Tripura,Feb-15,40,Milk
Uttar Pradesh,Feb-15,46.45,Milk
Uttarakhand,Feb-15,36,Milk
West Bengal,Feb-15,32.58,Milk
Andaman and Nicobar,Mar-15,54,Milk
Andhra Pradesh,Mar-15,37.5,Milk
Assam,Mar-15,41.88,Milk
Bihar,Mar-15,37.08,Milk
Chandigarh,Mar-15,38,Milk
Chhattisgarh,Mar-15,36.89,Milk
Delhi,Mar-15,38,Milk
Goa,Mar-15,44,Milk
Gujarat,Mar-15,42.98,Milk
Haryana,Mar-15,45.5,Milk
Himachal Pradesh,Mar-15,29.17,Milk
Jammu and Kashmir,Mar-15,37.8,Milk
Jharkhand,Mar-15,38,Milk
Karnataka,Mar-15,34.88,Milk
Kerala,Mar-15,37.49,Milk
Madhya Pradesh,Mar-15,38.75,Milk
Maharashtra,Mar-15,36,Milk
Meghalaya,Mar-15,58,Milk
Mizoram,Mar-15,64,Milk
Nagaland,Mar-15,50,Milk
Odisha,Mar-15,34,Milk
Puducherry,Mar-15,36,Milk
Punjab,Mar-15,41.26,Milk
Rajasthan,Mar-15,32.67,Milk
Tamil Nadu,Mar-15,36,Milk
Telangana,Mar-15,40,Milk
Tripura,Mar-15,40,Milk
Uttar Pradesh,Mar-15,46.44,Milk
Uttarakhand,Mar-15,36,Milk
West Bengal,Mar-15,32.22,Milk
Andaman and Nicobar,Apr-15,53,Milk
Andhra Pradesh,Apr-15,37.5,Milk
Assam,Apr-15,40,Milk
Bihar,Apr-15,37.02,Milk
Chandigarh,Apr-15,38,Milk
Chhattisgarh,Apr-15,38,Milk
Delhi,Apr-15,38,Milk
Goa,Apr-15,44,Milk
Gujarat,Apr-15,43.89,Milk
Haryana,Apr-15,45.5,Milk
Himachal Pradesh,Apr-15,30.04,Milk
Jammu and Kashmir,Apr-15,37.29,Milk
Jharkhand,Apr-15,38,Milk
Karnataka,Apr-15,33.19,Milk
Kerala,Apr-15,37.5,Milk
Madhya Pradesh,Apr-15,38.37,Milk
Maharashtra,Apr-15,36,Milk
Meghalaya,Apr-15,58,Milk
Mizoram,Apr-15,64,Milk
Nagaland,Apr-15,50,Milk
Odisha,Apr-15,34,Milk
Puducherry,Apr-15,36,Milk
Punjab,Apr-15,41.32,Milk
Rajasthan,Apr-15,33.28,Milk
Tamil Nadu,Apr-15,35.99,Milk
Telangana,Apr-15,40,Milk
Tripura,Apr-15,40,Milk
Uttar Pradesh,Apr-15,46.48,Milk
Uttarakhand,Apr-15,36,Milk
West Bengal,Apr-15,32.48,Milk
Andaman and Nicobar,May-15,53,Milk
Andhra Pradesh,May-15,37.5,Milk
Assam,May-15,40,Milk
Bihar,May-15,37.06,Milk
Chandigarh,May-15,38,Milk
Chhattisgarh,May-15,38,Milk
Delhi,May-15,38,Milk
Goa,May-15,44,Milk
Gujarat,May-15,44.39,Milk
Haryana,May-15,45.5,Milk
Himachal Pradesh,May-15,31.54,Milk
Jammu and Kashmir,May-15,37.87,Milk
Jharkhand,May-15,38,Milk
Karnataka,May-15,33.33,Milk
Kerala,May-15,37.5,Milk
Madhya Pradesh,May-15,38.96,Milk
Maharashtra,May-15,36,Milk
Meghalaya,May-15,58,Milk
Mizoram,May-15,64,Milk
Nagaland,May-15,50,Milk
Odisha,May-15,34,Milk
Puducherry,May-15,36,Milk
Punjab,May-15,41.31,Milk
Rajasthan,May-15,33.93,Milk
Tamil Nadu,May-15,35.97,Milk
Telangana,May-15,40,Milk
Tripura,May-15,39.94,Milk
Uttar Pradesh,May-15,46.46,Milk
Uttarakhand,May-15,36,Milk
West Bengal,May-15,32.24,Milk
Andaman and Nicobar,Jun-15,53,Milk
Andhra Pradesh,Jun-15,37.5,Milk
Assam,Jun-15,43.78,Milk
Bihar,Jun-15,37.06,Milk
Chandigarh,Jun-15,39.85,Milk
Chhattisgarh,Jun-15,38,Milk
Delhi,Jun-15,38,Milk
Goa,Jun-15,44,Milk
Gujarat,Jun-15,45.77,Milk
Haryana,Jun-15,45.5,Milk
Himachal Pradesh,Jun-15,32.62,Milk
Jammu and Kashmir,Jun-15,37.24,Milk
Jharkhand,Jun-15,38,Milk
Karnataka,Jun-15,32.98,Milk
Kerala,Jun-15,37.64,Milk
Madhya Pradesh,Jun-15,39.23,Milk
Maharashtra,Jun-15,36,Milk
Meghalaya,Jun-15,58.86,Milk
Mizoram,Jun-15,64.17,Milk
Nagaland,Jun-15,50,Milk
Odisha,Jun-15,34,Milk
Puducherry,Jun-15,36,Milk
Punjab,Jun-15,41.27,Milk
Rajasthan,Jun-15,34.3,Milk
Tamil Nadu,Jun-15,36,Milk
Telangana,Jun-15,40,Milk
Tripura,Jun-15,40,Milk
Uttar Pradesh,Jun-15,47.44,Milk
Uttarakhand,Jun-15,36,Milk
West Bengal,Jun-15,32.59,Milk
Andaman and Nicobar,Jul-15,53,Milk
Andhra Pradesh,Jul-15,37.5,Milk
Assam,Jul-15,44,Milk
Bihar,Jul-15,37.02,Milk
Chandigarh,Jul-15,41,Milk
Chhattisgarh,Jul-15,38,Milk
Delhi,Jul-15,38,Milk
Goa,Jul-15,44,Milk
Gujarat,Jul-15,45.98,Milk
Haryana,Jul-15,45.5,Milk
Himachal Pradesh,Jul-15,32.74,Milk
Jammu and Kashmir,Jul-15,37.6,Milk
Jharkhand,Jul-15,38,Milk
Karnataka,Jul-15,32.85,Milk
Kerala,Jul-15,38.07,Milk
Madhya Pradesh,Jul-15,39.47,Milk
Maharashtra,Jul-15,36,Milk
Meghalaya,Jul-15,60,Milk
Mizoram,Jul-15,65,Milk
Nagaland,Jul-15,50,Milk
Odisha,Jul-15,34,Milk
Puducherry,Jul-15,36,Milk
Punjab,Jul-15,41.31,Milk
Rajasthan,Jul-15,34.33,Milk
Tamil Nadu,Jul-15,36,Milk
Telangana,Jul-15,40,Milk
Tripura,Jul-15,40,Milk
Uttar Pradesh,Jul-15,47.71,Milk
Uttarakhand,Jul-15,36,Milk
West Bengal,Jul-15,33.07,Milk
Andaman and Nicobar,Aug-15,53,Milk
Andhra Pradesh,Aug-15,37.5,Milk
Assam,Aug-15,44,Milk
Bihar,Aug-15,37.03,Milk
Chandigarh,Aug-15,41,Milk
Chhattisgarh,Aug-15,38,Milk
Delhi,Aug-15,38,Milk
Goa,Aug-15,44,Milk
Gujarat,Aug-15,45.95,Milk
Haryana,Aug-15,45.5,Milk
Himachal Pradesh,Aug-15,32.67,Milk
Jammu and Kashmir,Aug-15,37.5,Milk
Jharkhand,Aug-15,38,Milk
Karnataka,Aug-15,33.03,Milk
Kerala,Aug-15,38.1,Milk
Madhya Pradesh,Aug-15,39.27,Milk
Maharashtra,Aug-15,36,Milk
Meghalaya,Aug-15,60,Milk
Mizoram,Aug-15,65,Milk
Nagaland,Aug-15,50,Milk
Odisha,Aug-15,34,Milk
Puducherry,Aug-15,36,Milk
Punjab,Aug-15,41.33,Milk
Rajasthan,Aug-15,34.33,Milk
Tamil Nadu,Aug-15,35.99,Milk
Telangana,Aug-15,40,Milk
Tripura,Aug-15,40,Milk
Uttar Pradesh,Aug-15,47.71,Milk
Uttarakhand,Aug-15,36,Milk
West Bengal,Aug-15,32.47,Milk
Andaman and Nicobar,Sep-15,53,Milk
Andhra Pradesh,Sep-15,37.5,Milk
Assam,Sep-15,44,Milk
Bihar,Sep-15,36.98,Milk
Chandigarh,Sep-15,41,Milk
Chhattisgarh,Sep-15,38,Milk
Delhi,Sep-15,38,Milk
Goa,Sep-15,44,Milk
Gujarat,Sep-15,46.33,Milk
Haryana,Sep-15,45.5,Milk
Himachal Pradesh,Sep-15,32.37,Milk
Jammu and Kashmir,Sep-15,37.71,Milk
Jharkhand,Sep-15,38,Milk
Karnataka,Sep-15,32.67,Milk
Kerala,Sep-15,38.09,Milk
Madhya Pradesh,Sep-15,39.03,Milk
Maharashtra,Sep-15,36,Milk
Meghalaya,Sep-15,60,Milk
Mizoram,Sep-15,65,Milk
Nagaland,Sep-15,50,Milk
Odisha,Sep-15,34,Milk
Puducherry,Sep-15,36,Milk
Punjab,Sep-15,41.36,Milk
Rajasthan,Sep-15,34.35,Milk
Tamil Nadu,Sep-15,36,Milk
Telangana,Sep-15,40,Milk
Tripura,Sep-15,40,Milk
Uttar Pradesh,Sep-15,47.71,Milk
Uttarakhand,Sep-15,35.89,Milk
West Bengal,Sep-15,32.47,Milk
Andaman and Nicobar,Oct-15,53,Milk
Andhra Pradesh,Oct-15,37.5,Milk
Assam,Oct-15,44,Milk
Bihar,Oct-15,37.02,Milk
Chandigarh,Oct-15,41,Milk
Chhattisgarh,Oct-15,38,Milk
Delhi,Oct-15,38,Milk
Goa,Oct-15,44,Milk
Gujarat,Oct-15,46.5,Milk
Haryana,Oct-15,45.5,Milk
Himachal Pradesh,Oct-15,32.58,Milk
Jammu and Kashmir,Oct-15,38.18,Milk
Jharkhand,Oct-15,38,Milk
Karnataka,Oct-15,31.74,Milk
Kerala,Oct-15,38.16,Milk
Madhya Pradesh,Oct-15,39.06,Milk
Maharashtra,Oct-15,36,Milk
Meghalaya,Oct-15,60,Milk
Mizoram,Oct-15,65,Milk
Nagaland,Oct-15,50,Milk
Odisha,Oct-15,34,Milk
Puducherry,Oct-15,36,Milk
Punjab,Oct-15,41.35,Milk
Rajasthan,Oct-15,34.18,Milk
Tamil Nadu,Oct-15,36.01,Milk
Telangana,Oct-15,40,Milk
Tripura,Oct-15,40,Milk
Uttar Pradesh,Oct-15,47.82,Milk
Uttarakhand,Oct-15,38.34,Milk
West Bengal,Oct-15,32.08,Milk
Andaman and Nicobar,Nov-15,53,Milk
Andhra Pradesh,Nov-15,37.61,Milk
Assam,Nov-15,44,Milk
Bihar,Nov-15,37.05,Milk
Chandigarh,Nov-15,44,Milk
Chhattisgarh,Nov-15,38,Milk
Delhi,Nov-15,38,Milk
Goa,Nov-15,43.78,Milk
Gujarat,Nov-15,46.5,Milk
Haryana,Nov-15,45.5,Milk
Himachal Pradesh,Nov-15,32.91,Milk
Jammu and Kashmir,Nov-15,38.73,Milk
Jharkhand,Nov-15,38,Milk
Karnataka,Nov-15,31.98,Milk
Kerala,Nov-15,38.33,Milk
Madhya Pradesh,Nov-15,38.82,Milk
Maharashtra,Nov-15,36,Milk
Meghalaya,Nov-15,60,Milk
Mizoram,Nov-15,65,Milk
Nagaland,Nov-15,50,Milk
Odisha,Nov-15,34,Milk
Puducherry,Nov-15,36,Milk
Punjab,Nov-15,41.8,Milk
Rajasthan,Nov-15,34.02,Milk
Tamil Nadu,Nov-15,36,Milk
Telangana,Nov-15,40,Milk
Tripura,Nov-15,40,Milk
Uttar Pradesh,Nov-15,47.67,Milk
Uttarakhand,Nov-15,38,Milk
West Bengal,Nov-15,32.97,Milk
Andaman and Nicobar,Dec-15,53,Milk
Andhra Pradesh,Dec-15,37.53,Milk
Assam,Dec-15,44,Milk
Bihar,Dec-15,37.03,Milk
Chandigarh,Dec-15,44,Milk
Chhattisgarh,Dec-15,38,Milk
Delhi,Dec-15,38,Milk
Goa,Dec-15,44,Milk
Gujarat,Dec-15,46.5,Milk
Haryana,Dec-15,45.48,Milk
Himachal Pradesh,Dec-15,32.7,Milk
Jammu and Kashmir,Dec-15,38.75,Milk
Jharkhand,Dec-15,38,Milk
Karnataka,Dec-15,32.02,Milk
Kerala,Dec-15,38.33,Milk
Madhya Pradesh,Dec-15,38.94,Milk
Maharashtra,Dec-15,36,Milk
Meghalaya,Dec-15,60,Milk
Mizoram,Dec-15,65,Milk
Nagaland,Dec-15,50,Milk
Odisha,Dec-15,34,Milk
Puducherry,Dec-15,36,Milk
Punjab,Dec-15,42.41,Milk
Rajasthan,Dec-15,34.38,Milk
Tamil Nadu,Dec-15,35.97,Milk
Telangana,Dec-15,39.83,Milk
Tripura,Dec-15,40,Milk
Uttar Pradesh,Dec-15,45.96,Milk
Uttarakhand,Dec-15,38,Milk
West Bengal,Dec-15,34,Milk
Andaman and Nicobar,Jan-16,54.2,Milk
Andhra Pradesh,Jan-16,37.87,Milk
Assam,Jan-16,44,Milk
Bihar,Jan-16,37,Milk
Chandigarh,Jan-16,44,Milk
Chhattisgarh,Jan-16,38,Milk
Delhi,Jan-16,38,Milk
Goa,Jan-16,44,Milk
Gujarat,Jan-16,46.5,Milk
Haryana,Jan-16,45.5,Milk
Himachal Pradesh,Jan-16,32.27,Milk
Jammu and Kashmir,Jan-16,38.55,Milk
Jharkhand,Jan-16,38,Milk
