State,Month,Price,Commodity
Puducherry,Nov-13,29.5,Wheat
Punjab,Nov-13,16.59,Wheat
Rajasthan,Nov-13,16.58,Wheat
Tamil Nadu,Nov-13,28.44,Wheat
Telangana,Nov-13,28,Wheat
Uttar Pradesh,Nov-13,16.41,Wheat
Uttarakhand,Nov-13,16.59,Wheat
West Bengal,Nov-13,18.88,Wheat
Andaman and Nicobar,Dec-13,27,Wheat
Andhra Pradesh,Dec-13,25.5,Wheat
Assam,Dec-13,21,Wheat
Bihar,Dec-13,19.49,Wheat
Chandigarh,Dec-13,18,Wheat
Chhattisgarh,Dec-13,24,Wheat
Delhi,Dec-13,18,Wheat
Goa,Dec-13,29,Wheat
Gujarat,Dec-13,19.5,Wheat
Haryana,Dec-13,16.79,Wheat
Jammu and Kashmir,Dec-13,18.5,Wheat
Jharkhand,Dec-13,22,Wheat
Karnataka,Dec-13,28.31,Wheat
Kerala,Dec-13,27.57,Wheat
Madhya Pradesh,Dec-13,16.77,Wheat
Maharashtra,Dec-13,26.57,Wheat
Meghalaya,Dec-13,25.5,Wheat
Nagaland,Dec-13,16,Wheat
Odisha,Dec-13,21,Wheat
Puducherry,Dec-13,28.61,Wheat
Punjab,Dec-13,17.25,Wheat
Rajasthan,Dec-13,16.89,Wheat
Tamil Nadu,Dec-13,30,Wheat
Telangana,Dec-13,28,Wheat
Uttar Pradesh,Dec-13,16.69,Wheat
Uttarakhand,Dec-13,16.37,Wheat
West Bengal,Dec-13,19,Wheat
Andaman and Nicobar,Jan-14,27,Wheat
Andhra Pradesh,Jan-14,25.5,Wheat
Assam,Jan-14,21,Wheat
Bihar,Jan-14,19.88,Wheat
Chandigarh,Jan-14,18,Wheat
Chhattisgarh,Jan-14,23.74,Wheat
Delhi,Jan-14,18,Wheat
Goa,Jan-14,29,Wheat
Gujarat,Jan-14,20.5,Wheat
Haryana,Jan-14,17.65,Wheat
Jammu and Kashmir,Jan-14,18.68,Wheat
Jharkhand,Jan-14,22,Wheat
Karnataka,Jan-14,28.11,Wheat
Kerala,Jan-14,28.02,Wheat
Madhya Pradesh,Jan-14,16.96,Wheat
Maharashtra,Jan-14,25.74,Wheat
Meghalaya,Jan-14,25,Wheat
Nagaland,Jan-14,16,Wheat
Odisha,Jan-14,21,Wheat
Puducherry,Jan-14,27,Wheat
Punjab,Jan-14,17.48,Wheat
Rajasthan,Jan-14,17.77,Wheat
Tamil Nadu,Jan-14,30.17,Wheat
Telangana,Jan-14,28,Wheat
Uttar Pradesh,Jan-14,17,Wheat
Uttarakhand,Jan-14,16,Wheat
West Bengal,Jan-14,19,Wheat
Andaman and Nicobar,Feb-14,27,Wheat
Andhra Pradesh,Feb-14,25.5,Wheat
Assam,Feb-14,21,Wheat
Bihar,Feb-14,19.66,Wheat
Chandigarh,Feb-14,18,Wheat
Chhattisgarh,Feb-14,23,Wheat
Delhi,Feb-14,18,Wheat
Goa,Feb-14,29,Wheat
Gujarat,Feb-14,20.5,Wheat
Haryana,Feb-14,17.5,Wheat
Jammu and Kashmir,Feb-14,18.4,Wheat
Jharkhand,Feb-14,21.76,Wheat
Karnataka,Feb-14,28,Wheat
Kerala,Feb-14,28.34,Wheat
Madhya Pradesh,Feb-14,16.79,Wheat
Maharashtra,Feb-14,25.71,Wheat
Meghalaya,Feb-14,25,Wheat
Nagaland,Feb-14,16,Wheat
Odisha,Feb-14,21,Wheat
Puducherry,Feb-14,27,Wheat
Punjab,Feb-14,17.62,Wheat
Rajasthan,Feb-14,18.18,Wheat
Tamil Nadu,Feb-14,30.32,Wheat
Telangana,Feb-14,28,Wheat
Uttar Pradesh,Feb-14,17.16,Wheat
Uttarakhand,Feb-14,16,Wheat
West Bengal,Feb-14,19,Wheat
Andaman and Nicobar,Mar-14,27,Wheat
Andhra Pradesh,Mar-14,25.5,Wheat
Assam,Mar-14,21.56,Wheat
Bihar,Mar-14,20.19,Wheat
Chandigarh,Mar-14,18,Wheat
Chhattisgarh,Mar-14,23,Wheat
Delhi,Mar-14,18,Wheat
Goa,Mar-14,29,Wheat
Gujarat,Mar-14,19.65,Wheat
Haryana,Mar-14,17.55,Wheat
Jammu and Kashmir,Mar-14,18.41,Wheat
Jharkhand,Mar-14,21.77,Wheat
Karnataka,Mar-14,27.96,Wheat
Kerala,Mar-14,28.35,Wheat
Madhya Pradesh,Mar-14,17.06,Wheat
Maharashtra,Mar-14,25.15,Wheat
Meghalaya,Mar-14,25,Wheat
Nagaland,Mar-14,16,Wheat
Odisha,Mar-14,21,Wheat
Puducherry,Mar-14,27,Wheat
Punjab,Mar-14,17.24,Wheat
Rajasthan,Mar-14,18.28,Wheat
Tamil Nadu,Mar-14,30.11,Wheat
Telangana,Mar-14,28,Wheat
Uttar Pradesh,Mar-14,17.33,Wheat
Uttarakhand,Mar-14,16,Wheat
West Bengal,Mar-14,19,Wheat
Andaman and Nicobar,Apr-14,27,Wheat
Andhra Pradesh,Apr-14,25.38,Wheat
Assam,Apr-14,22,Wheat
Bihar,Apr-14,19.44,Wheat
Chandigarh,Apr-14,18,Wheat
Chhattisgarh,Apr-14,23,Wheat
Delhi,Apr-14,18.89,Wheat
Goa,Apr-14,29,Wheat
Gujarat,Apr-14,18.59,Wheat
Haryana,Apr-14,18.15,Wheat
Jammu and Kashmir,Apr-14,18.45,Wheat
Jharkhand,Apr-14,21,Wheat
Karnataka,Apr-14,27.79,Wheat
Kerala,Apr-14,28.67,Wheat
Madhya Pradesh,Apr-14,16.34,Wheat
Maharashtra,Apr-14,24.5,Wheat
Meghalaya,Apr-14,25,Wheat
Mizoram,Apr-14,20,Wheat
Nagaland,Apr-14,16,Wheat
Odisha,Apr-14,21,Wheat
Puducherry,Apr-14,27,Wheat
Punjab,Apr-14,17.95,Wheat
Rajasthan,Apr-14,18.1,Wheat
Tamil Nadu,Apr-14,30.35,Wheat
Telangana,Apr-14,28,Wheat
Uttar Pradesh,Apr-14,15.89,Wheat
Uttarakhand,Apr-14,16,Wheat
West Bengal,Apr-14,19,Wheat
Andaman and Nicobar,May-14,27,Wheat
Andhra Pradesh,May-14,25,Wheat
Assam,May-14,22,Wheat
Bihar,May-14,18.79,Wheat
Chandigarh,May-14,18,Wheat
Chhattisgarh,May-14,23,Wheat
Delhi,May-14,20,Wheat
Goa,May-14,29,Wheat
Gujarat,May-14,18.82,Wheat
Haryana,May-14,17.84,Wheat
Jammu and Kashmir,May-14,18.27,Wheat
Jharkhand,May-14,20.05,Wheat
Karnataka,May-14,27.86,Wheat
Kerala,May-14,28.22,Wheat
Madhya Pradesh,May-14,16.61,Wheat
Maharashtra,May-14,24.33,Wheat
Meghalaya,May-14,25,Wheat
Nagaland,May-14,16,Wheat
Odisha,May-14,21,Wheat
Puducherry,May-14,27,Wheat
Punjab,May-14,17.04,Wheat
Rajasthan,May-14,18.09,Wheat
Tamil Nadu,May-14,30.36,Wheat
Telangana,May-14,28,Wheat
Uttar Pradesh,May-14,15.53,Wheat
Uttarakhand,May-14,16,Wheat
West Bengal,May-14,19,Wheat
Andaman and Nicobar,Jun-14,27,Wheat
Andhra Pradesh,Jun-14,25.36,Wheat
Assam,Jun-14,22,Wheat
Bihar,Jun-14,18.5,Wheat
Chandigarh,Jun-14,18,Wheat
Chhattisgarh,Jun-14,22.6,Wheat
Delhi,Jun-14,19.52,Wheat
Goa,Jun-14,29,Wheat
Gujarat,Jun-14,19.1,Wheat
Haryana,Jun-14,17.1,Wheat
Jammu and Kashmir,Jun-14,18.36,Wheat
Jharkhand,Jun-14,19.11,Wheat
Karnataka,Jun-14,28.21,Wheat
Kerala,Jun-14,28.52,Wheat
Madhya Pradesh,Jun-14,16.77,Wheat
Maharashtra,Jun-14,23.77,Wheat
Meghalaya,Jun-14,24.82,Wheat
Nagaland,Jun-14,16,Wheat
Odisha,Jun-14,21,Wheat
Puducherry,Jun-14,27,Wheat
Punjab,Jun-14,16.91,Wheat
Rajasthan,Jun-14,17.19,Wheat
Tamil Nadu,Jun-14,30.34,Wheat
Telangana,Jun-14,28.81,Wheat
Uttar Pradesh,Jun-14,16.04,Wheat
Uttarakhand,Jun-14,16,Wheat
West Bengal,Jun-14,18.35,Wheat
Andaman and Nicobar,Jul-14,27,Wheat
Andhra Pradesh,Jul-14,25.5,Wheat
Assam,Jul-14,22,Wheat
Bihar,Jul-14,18.5,Wheat
Chandigarh,Jul-14,18,Wheat
Chhattisgarh,Jul-14,22,Wheat
Delhi,Jul-14,19.18,Wheat
Goa,Jul-14,29,Wheat
Gujarat,Jul-14,20,Wheat
Haryana,Jul-14,17.23,Wheat
Jammu and Kashmir,Jul-14,18,Wheat
Jharkhand,Jul-14,20,Wheat
Karnataka,Jul-14,28.9,Wheat
Kerala,Jul-14,29,Wheat
Madhya Pradesh,Jul-14,17.37,Wheat
Maharashtra,Jul-14,23.07,Wheat
Meghalaya,Jul-14,25,Wheat
Nagaland,Jul-14,18,Wheat
Odisha,Jul-14,21,Wheat
Puducherry,Jul-14,30.36,Wheat
Punjab,Jul-14,16.92,Wheat
Rajasthan,Jul-14,17.5,Wheat
Tamil Nadu,Jul-14,30.33,Wheat
Telangana,Jul-14,29,Wheat
Uttar Pradesh,Jul-14,16.17,Wheat
Uttarakhand,Jul-14,16,Wheat
West Bengal,Jul-14,18,Wheat
Andaman and Nicobar,Aug-14,27,Wheat
Andhra Pradesh,Aug-14,25.5,Wheat
Assam,Aug-14,22,Wheat
Bihar,Aug-14,19.34,Wheat
Chandigarh,Aug-14,18,Wheat
Chhattisgarh,Aug-14,22,Wheat
Delhi,Aug-14,20.05,Wheat
Goa,Aug-14,29.06,Wheat
Gujarat,Aug-14,20,Wheat
Haryana,Aug-14,17.3,Wheat
Jammu and Kashmir,Aug-14,18.22,Wheat
Jharkhand,Aug-14,21.22,Wheat
Karnataka,Aug-14,29,Wheat
Kerala,Aug-14,29,Wheat
Madhya Pradesh,Aug-14,17.47,Wheat
Maharashtra,Aug-14,23.46,Wheat
Meghalaya,Aug-14,25,Wheat
Nagaland,Aug-14,18,Wheat
Odisha,Aug-14,21,Wheat
Puducherry,Aug-14,32,Wheat
Punjab,Aug-14,17.28,Wheat
Rajasthan,Aug-14,17.67,Wheat
Tamil Nadu,Aug-14,30.32,Wheat
Telangana,Aug-14,29,Wheat
Uttar Pradesh,Aug-14,16.15,Wheat
Uttarakhand,Aug-14,16,Wheat
West Bengal,Aug-14,18,Wheat
Andaman and Nicobar,Sep-14,27,Wheat
Andhra Pradesh,Sep-14,25.5,Wheat
Assam,Sep-14,22,Wheat
Bihar,Sep-14,18.63,Wheat
Chandigarh,Sep-14,18,Wheat
Chhattisgarh,Sep-14,22,Wheat
Delhi,Sep-14,19.64,Wheat
Goa,Sep-14,30,Wheat
Gujarat,Sep-14,20,Wheat
Haryana,Sep-14,17.61,Wheat
Jammu and Kashmir,Sep-14,17.36,Wheat
Jharkhand,Sep-14,20.6,Wheat
Karnataka,Sep-14,29.03,Wheat
Kerala,Sep-14,29.02,Wheat
Madhya Pradesh,Sep-14,17.53,Wheat
Maharashtra,Sep-14,24.57,Wheat
Meghalaya,Sep-14,25,Wheat
Nagaland,Sep-14,18,Wheat
Odisha,Sep-14,21,Wheat
Puducherry,Sep-14,32,Wheat
Punjab,Sep-14,17.37,Wheat
Rajasthan,Sep-14,17.57,Wheat
Tamil Nadu,Sep-14,30.34,Wheat
Telangana,Sep-14,29,Wheat
Uttar Pradesh,Sep-14,16.08,Wheat
Uttarakhand,Sep-14,16,Wheat
West Bengal,Sep-14,18.1,Wheat
Andaman and Nicobar,Oct-14,27,Wheat
Andhra Pradesh,Oct-14,25.5,Wheat
Assam,Oct-14,22.38,Wheat
Bihar,Oct-14,18.75,Wheat
Chandigarh,Oct-14,18,Wheat
Chhattisgarh,Oct-14,22,Wheat
Delhi,Oct-14,19,Wheat
Goa,Oct-14,30,Wheat
Gujarat,Oct-14,20.07,Wheat
Haryana,Oct-14,17.88,Wheat
Jammu and Kashmir,Oct-14,17.5,Wheat
Jharkhand,Oct-14,20.46,Wheat
Karnataka,Oct-14,29,Wheat
Kerala,Oct-14,29.08,Wheat
Madhya Pradesh,Oct-14,17.61,Wheat
Maharashtra,Oct-14,25.5,Wheat
Meghalaya,Oct-14,25.67,Wheat
Nagaland,Oct-14,18,Wheat
Odisha,Oct-14,21,Wheat
Puducherry,Oct-14,32,Wheat
Punjab,Oct-14,17.45,Wheat
Rajasthan,Oct-14,17.14,Wheat
Tamil Nadu,Oct-14,30.25,Wheat
Telangana,Oct-14,29,Wheat
Uttar Pradesh,Oct-14,16.43,Wheat
Uttarakhand,Oct-14,16,Wheat
West Bengal,Oct-14,19,Wheat
Andaman and Nicobar,Nov-14,27,Wheat
Andhra Pradesh,Nov-14,25.5,Wheat
Assam,Nov-14,23,Wheat
Bihar,Nov-14,18,Wheat
Chandigarh,Nov-14,18,Wheat
Chhattisgarh,Nov-14,22,Wheat
Delhi,Nov-14,18.67,Wheat
Goa,Nov-14,30,Wheat
Gujarat,Nov-14,20.56,Wheat
Haryana,Nov-14,17.99,Wheat
Jammu and Kashmir,Nov-14,18.8,Wheat
Jharkhand,Nov-14,20.39,Wheat
Karnataka,Nov-14,29.03,Wheat
Kerala,Nov-14,29.76,Wheat
Madhya Pradesh,Nov-14,17.33,Wheat
Maharashtra,Nov-14,25.19,Wheat
Meghalaya,Nov-14,25.86,Wheat
Nagaland,Nov-14,18,Wheat
Odisha,Nov-14,21,Wheat
Puducherry,Nov-14,32,Wheat
Punjab,Nov-14,17.98,Wheat
Rajasthan,Nov-14,17.27,Wheat
Tamil Nadu,Nov-14,30.61,Wheat
Telangana,Nov-14,29,Wheat
Uttar Pradesh,Nov-14,16.71,Wheat
Uttarakhand,Nov-14,16,Wheat
West Bengal,Nov-14,19,Wheat
Andaman and Nicobar,Dec-14,27,Wheat
Andhra Pradesh,Dec-14,25.5,Wheat
Assam,Dec-14,23,Wheat
Bihar,Dec-14,17.25,Wheat
Chandigarh,Dec-14,18,Wheat
Chhattisgarh,Dec-14,22,Wheat
Delhi,Dec-14,18,Wheat
Goa,Dec-14,30,Wheat
Gujarat,Dec-14,19.5,Wheat
Haryana,Dec-14,18,Wheat
Jammu and Kashmir,Dec-14,18.89,Wheat
Jharkhand,Dec-14,20,Wheat
Karnataka,Dec-14,28.57,Wheat
Kerala,Dec-14,29.62,Wheat
Madhya Pradesh,Dec-14,17.45,Wheat
Maharashtra,Dec-14,24.8,Wheat
Meghalaya,Dec-14,26,Wheat
Nagaland,Dec-14,18,Wheat
Odisha,Dec-14,21,Wheat
Puducherry,Dec-14,32,Wheat
Punjab,Dec-14,18,Wheat
Rajasthan,Dec-14,17.43,Wheat
Tamil Nadu,Dec-14,30.6,Wheat
Telangana,Dec-14,29,Wheat
Uttar Pradesh,Dec-14,16.75,Wheat
Uttarakhand,Dec-14,16,Wheat
West Bengal,Dec-14,19.53,Wheat
Andaman and Nicobar,Jan-15,27,Wheat
Andhra Pradesh,Jan-15,25.5,Wheat
Assam,Jan-15,23,Wheat
Bihar,Jan-15,17.32,Wheat
Chandigarh,Jan-15,18,Wheat
Chhattisgarh,Jan-15,22.11,Wheat
Delhi,Jan-15,18.45,Wheat
Goa,Jan-15,30,Wheat
Gujarat,Jan-15,20.24,Wheat
Haryana,Jan-15,18.19,Wheat
Jammu and Kashmir,Jan-15,18.97,Wheat
Jharkhand,Jan-15,21.07,Wheat
Karnataka,Jan-15,29,Wheat
Kerala,Jan-15,30.41,Wheat
Madhya Pradesh,Jan-15,18.09,Wheat
Maharashtra,Jan-15,24.4,Wheat
Meghalaya,Jan-15,26,Wheat
Nagaland,Jan-15,18,Wheat
Odisha,Jan-15,21,Wheat
Puducherry,Jan-15,32,Wheat
Punjab,Jan-15,18,Wheat
Rajasthan,Jan-15,17.62,Wheat
Tamil Nadu,Jan-15,30.6,Wheat
Telangana,Jan-15,29,Wheat
Uttar Pradesh,Jan-15,17.24,Wheat
Uttarakhand,Jan-15,17.26,Wheat
West Bengal,Jan-15,20,Wheat
Andaman and Nicobar,Feb-15,27,Wheat
Andhra Pradesh,Feb-15,25.5,Wheat
Assam,Feb-15,23,Wheat
Bihar,Feb-15,17.55,Wheat
Chandigarh,Feb-15,18,Wheat
Chhattisgarh,Feb-15,23,Wheat
Delhi,Feb-15,19,Wheat
Goa,Feb-15,30,Wheat
Gujarat,Feb-15,20.5,Wheat
Haryana,Feb-15,17.75,Wheat
Jammu and Kashmir,Feb-15,18.84,Wheat
Jharkhand,Feb-15,22,Wheat
Karnataka,Feb-15,29.15,Wheat
Kerala,Feb-15,30.73,Wheat
Madhya Pradesh,Feb-15,17.97,Wheat
Maharashtra,Feb-15,25.5,Wheat
Meghalaya,Feb-15,26,Wheat
Nagaland,Feb-15,18.89,Wheat
Odisha,Feb-15,21,Wheat
Puducherry,Feb-15,32,Wheat
Punjab,Feb-15,18,Wheat
Rajasthan,Feb-15,17.69,Wheat
Tamil Nadu,Feb-15,30.44,Wheat
Telangana,Feb-15,29,Wheat
Uttar Pradesh,Feb-15,17.41,Wheat
Uttarakhand,Feb-15,19,Wheat
West Bengal,Feb-15,20,Wheat
Andaman and Nicobar,Mar-15,27,Wheat
Andhra Pradesh,Mar-15,25.5,Wheat
Assam,Mar-15,23,Wheat
Bihar,Mar-15,17.44,Wheat
Chandigarh,Mar-15,18,Wheat
Chhattisgarh,Mar-15,23,Wheat
Delhi,Mar-15,19,Wheat
Goa,Mar-15,30,Wheat
Gujarat,Mar-15,19.83,Wheat
Haryana,Mar-15,17.64,Wheat
Jammu and Kashmir,Mar-15,18.73,Wheat
Jharkhand,Mar-15,22,Wheat
Karnataka,Mar-15,29.28,Wheat
Kerala,Mar-15,30.94,Wheat
Madhya Pradesh,Mar-15,17.98,Wheat
Maharashtra,Mar-15,25.5,Wheat
Meghalaya,Mar-15,26,Wheat
Nagaland,Mar-15,20,Wheat
Odisha,Mar-15,21,Wheat
Puducherry,Mar-15,32,Wheat
Punjab,Mar-15,18.02,Wheat
Rajasthan,Mar-15,17.26,Wheat
Tamil Nadu,Mar-15,30.18,Wheat
Telangana,Mar-15,29,Wheat
Uttar Pradesh,Mar-15,17.32,Wheat
Uttarakhand,Mar-15,18.15,Wheat
West Bengal,Mar-15,19.94,Wheat
Andaman and Nicobar,Apr-15,27,Wheat
Andhra Pradesh,Apr-15,25.5,Wheat
Assam,Apr-15,23,Wheat
Bihar,Apr-15,17,Wheat
Chandigarh,Apr-15,18,Wheat
Chhattisgarh,Apr-15,23,Wheat
Delhi,Apr-15,19,Wheat
Goa,Apr-15,30,Wheat
Gujarat,Apr-15,19.39,Wheat
Haryana,Apr-15,17.5,Wheat
Jammu and Kashmir,Apr-15,18.88,Wheat
Jharkhand,Apr-15,22,Wheat
Karnataka,Apr-15,28.29,Wheat
Kerala,Apr-15,30.89,Wheat
Madhya Pradesh,Apr-15,17.22,Wheat
Maharashtra,Apr-15,25.05,Wheat
Meghalaya,Apr-15,25.56,Wheat
Nagaland,Apr-15,20,Wheat
Odisha,Apr-15,21,Wheat
Puducherry,Apr-15,32,Wheat
Punjab,Apr-15,17.86,Wheat
Rajasthan,Apr-15,16.9,Wheat
Tamil Nadu,Apr-15,30,Wheat
Telangana,Apr-15,29,Wheat
Uttar Pradesh,Apr-15,16.84,Wheat
Uttarakhand,Apr-15,18,Wheat
West Bengal,Apr-15,19,Wheat
Andaman and Nicobar,May-15,27,Wheat
Andhra Pradesh,May-15,25.5,Wheat
Assam,May-15,22.35,Wheat
Bihar,May-15,16.62,Wheat
Chandigarh,May-15,18,Wheat
Chhattisgarh,May-15,23,Wheat
Delhi,May-15,19,Wheat
Goa,May-15,30,Wheat
Gujarat,May-15,20.37,Wheat
Haryana,May-15,17.5,Wheat
Jammu and Kashmir,May-15,18.1,Wheat
Jharkhand,May-15,22,Wheat
Karnataka,May-15,28.4,Wheat
Kerala,May-15,31.19,Wheat
Madhya Pradesh,May-15,16.89,Wheat
Maharashtra,May-15,25.89,Wheat
Meghalaya,May-15,25.42,Wheat
Nagaland,May-15,20,Wheat
Odisha,May-15,21,Wheat
Puducherry,May-15,32,Wheat
Punjab,May-15,17.69,Wheat
Rajasthan,May-15,16.98,Wheat
Tamil Nadu,May-15,30.09,Wheat
Telangana,May-15,29,Wheat
Uttar Pradesh,May-15,16.07,Wheat
Uttarakhand,May-15,18,Wheat
West Bengal,May-15,17.4,Wheat
Andaman and Nicobar,Jun-15,27,Wheat
Andhra Pradesh,Jun-15,25.5,Wheat
Assam,Jun-15,22,Wheat
Bihar,Jun-15,16.04,Wheat
Chandigarh,Jun-15,18,Wheat
Chhattisgarh,Jun-15,23,Wheat
Delhi,Jun-15,19,Wheat
Goa,Jun-15,30,Wheat
Gujarat,Jun-15,20.56,Wheat
Haryana,Jun-15,17.44,Wheat
Jammu and Kashmir,Jun-15,18.38,Wheat
Jharkhand,Jun-15,20.46,Wheat
Karnataka,Jun-15,28.2,Wheat
Kerala,Jun-15,31.47,Wheat
Madhya Pradesh,Jun-15,17.28,Wheat
Maharashtra,Jun-15,26.26,Wheat
Meghalaya,Jun-15,26,Wheat
Nagaland,Jun-15,20,Wheat
Odisha,Jun-15,21,Wheat
Puducherry,Jun-15,32,Wheat
Punjab,Jun-15,17.68,Wheat
Rajasthan,Jun-15,16.67,Wheat
Tamil Nadu,Jun-15,30.4,Wheat
Telangana,Jun-15,26.83,Wheat
Uttar Pradesh,Jun-15,16.01,Wheat
Uttarakhand,Jun-15,18.09,Wheat
West Bengal,Jun-15,17,Wheat
Andaman and Nicobar,Jul-15,27,Wheat
Andhra Pradesh,Jul-15,25.5,Wheat
Assam,Jul-15,22,Wheat
Bihar,Jul-15,16.3,Wheat
Chandigarh,Jul-15,18,Wheat
Chhattisgarh,Jul-15,23,Wheat
Delhi,Jul-15,19,Wheat
Goa,Jul-15,30,Wheat
Gujarat,Jul-15,20.75,Wheat
Haryana,Jul-15,17.5,Wheat
Jammu and Kashmir,Jul-15,18.2,Wheat
Jharkhand,Jul-15,20,Wheat
Karnataka,Jul-15,28.02,Wheat
Kerala,Jul-15,32.17,Wheat
Madhya Pradesh,Jul-15,17.39,Wheat
Maharashtra,Jul-15,26.11,Wheat
Meghalaya,Jul-15,25.45,Wheat
Nagaland,Jul-15,20,Wheat
Odisha,Jul-15,21,Wheat
Puducherry,Jul-15,32,Wheat
Punjab,Jul-15,17.67,Wheat
Rajasthan,Jul-15,16.87,Wheat
Tamil Nadu,Jul-15,30.4,Wheat
Telangana,Jul-15,26.67,Wheat
Uttar Pradesh,Jul-15,16.19,Wheat
Uttarakhand,Jul-15,17.91,Wheat
West Bengal,Jul-15,17,Wheat
Andaman and Nicobar,Aug-15,27,Wheat
Andhra Pradesh,Aug-15,25.5,Wheat
Assam,Aug-15,22,Wheat
Bihar,Aug-15,16.69,Wheat
Chandigarh,Aug-15,18,Wheat
Chhattisgarh,Aug-15,23,Wheat
Delhi,Aug-15,19,Wheat
Goa,Aug-15,29.95,Wheat
Gujarat,Aug-15,20.75,Wheat
Haryana,Aug-15,17.59,Wheat
Jammu and Kashmir,Aug-15,18.25,Wheat
Jharkhand,Aug-15,20.76,Wheat
Karnataka,Aug-15,28.06,Wheat
Kerala,Aug-15,31.83,Wheat
Madhya Pradesh,Aug-15,17.79,Wheat
Maharashtra,Aug-15,26.93,Wheat
Meghalaya,Aug-15,25,Wheat
Nagaland,Aug-15,20,Wheat
Odisha,Aug-15,21,Wheat
Puducherry,Aug-15,32,Wheat
Punjab,Aug-15,17.67,Wheat
Rajasthan,Aug-15,17.22,Wheat
Tamil Nadu,Aug-15,30.33,Wheat
Telangana,Aug-15,26.67,Wheat
Uttar Pradesh,Aug-15,16.24,Wheat
Uttarakhand,Aug-15,17.5,Wheat
West Bengal,Aug-15,17,Wheat
Andaman and Nicobar,Sep-15,27,Wheat
Andhra Pradesh,Sep-15,25.5,Wheat
Assam,Sep-15,22,Wheat
Bihar,Sep-15,16.77,Wheat
Chandigarh,Sep-15,18,Wheat
Chhattisgarh,Sep-15,23,Wheat
Delhi,Sep-15,19,Wheat
Goa,Sep-15,29,Wheat
Gujarat,Sep-15,20.59,Wheat
Haryana,Sep-15,17.54,Wheat
Jammu and Kashmir,Sep-15,18.15,Wheat
Jharkhand,Sep-15,20.5,Wheat
Karnataka,Sep-15,29.74,Wheat
Kerala,Sep-15,31.83,Wheat
Madhya Pradesh,Sep-15,17.04,Wheat
Maharashtra,Sep-15,27,Wheat
Meghalaya,Sep-15,25.5,Wheat
Nagaland,Sep-15,20,Wheat
Odisha,Sep-15,21,Wheat
Puducherry,Sep-15,32,Wheat
Punjab,Sep-15,17.66,Wheat
Rajasthan,Sep-15,17.3,Wheat
Tamil Nadu,Sep-15,30.38,Wheat
Telangana,Sep-15,26.67,Wheat
Uttar Pradesh,Sep-15,16.49,Wheat
Uttarakhand,Sep-15,18.51,Wheat
West Bengal,Sep-15,18.69,Wheat
Andaman and Nicobar,Oct-15,27,Wheat
Andhra Pradesh,Oct-15,25.5,Wheat
Assam,Oct-15,22,Wheat
Bihar,Oct-15,17.09,Wheat
Chandigarh,Oct-15,18,Wheat
Chhattisgarh,Oct-15,23.29,Wheat
Delhi,Oct-15,19,Wheat
Goa,Oct-15,29,Wheat
Gujarat,Oct-15,20.49,Wheat
Haryana,Oct-15,17.53,Wheat
Jammu and Kashmir,Oct-15,18.14,Wheat
Jharkhand,Oct-15,21,Wheat
Karnataka,Oct-15,30.18,Wheat
Kerala,Oct-15,32.11,Wheat
Madhya Pradesh,Oct-15,16.8,Wheat
Maharashtra,Oct-15,27,Wheat
Meghalaya,Oct-15,26.22,Wheat
Nagaland,Oct-15,20,Wheat
Odisha,Oct-15,21,Wheat
Puducherry,Oct-15,32,Wheat
Punjab,Oct-15,17.67,Wheat
Rajasthan,Oct-15,17.9,Wheat
Tamil Nadu,Oct-15,30.49,Wheat
Telangana,Oct-15,26.67,Wheat
Uttar Pradesh,Oct-15,16.98,Wheat
Uttarakhand,Oct-15,19.38,Wheat
West Bengal,Oct-15,20,Wheat
Andaman and Nicobar,Nov-15,27,Wheat
Andhra Pradesh,Nov-15,25.54,Wheat
Arunachal pradesh,Nov-15,19,Wheat
Assam,Nov-15,22,Wheat
Bihar,Nov-15,17.15,Wheat
Chandigarh,Nov-15,18,Wheat
Chhattisgarh,Nov-15,24,Wheat
Delhi,Nov-15,19,Wheat
Goa,Nov-15,29.53,Wheat
Gujarat,Nov-15,20.38,Wheat
Haryana,Nov-15,17.75,Wheat
Jammu and Kashmir,Nov-15,18.42,Wheat
Jharkhand,Nov-15,21,Wheat
Karnataka,Nov-15,30.52,Wheat
Kerala,Nov-15,32.37,Wheat
Madhya Pradesh,Nov-15,16.74,Wheat
Maharashtra,Nov-15,26.81,Wheat
Meghalaya,Nov-15,27,Wheat
Nagaland,Nov-15,20,Wheat
Odisha,Nov-15,21,Wheat
Puducherry,Nov-15,32,Wheat
Punjab,Nov-15,17.67,Wheat
Rajasthan,Nov-15,18.13,Wheat
Tamil Nadu,Nov-15,31.17,Wheat
Telangana,Nov-15,26.71,Wheat
Uttar Pradesh,Nov-15,17.66,Wheat
Uttarakhand,Nov-15,20,Wheat
West Bengal,Nov-15,22,Wheat
Andaman and Nicobar,Dec-15,27,Wheat
Andhra Pradesh,Dec-15,25.51,Wheat
Arunachal pradesh,Dec-15,19,Wheat
Assam,Dec-15,22.22,Wheat
Bihar,Dec-15,17.33,Wheat
Chandigarh,Dec-15,18,Wheat
Chhattisgarh,Dec-15,24,Wheat
Delhi,Dec-15,19,Wheat
Goa,Dec-15,29.63,Wheat
Gujarat,Dec-15,20.81,Wheat
Haryana,Dec-15,17.75,Wheat
Himachal Pradesh,Dec-15,20,Wheat
Jammu and Kashmir,Dec-15,18.83,Wheat
