State,Month,Price,Commodity
Delhi,May-13,27.74,Rice
Gujarat,May-13,20.81,Rice
Haryana,May-13,22,Rice
Himachal Pradesh,May-13,29.36,Rice
Jammu and Kashmir,May-13,27.57,Rice
Jharkhand,May-13,27.9,Rice
Karnataka,May-13,28.63,Rice
Kerala,May-13,34.26,Rice
Madhya Pradesh,May-13,22.72,Rice
Maharashtra,May-13,28.91,Rice
Meghalaya,May-13,19.18,Rice
Mizoram,May-13,37.21,Rice
Nagaland,May-13,18.11,Rice
Odisha,May-13,21.34,Rice
Puducherry,May-13,30,Rice
Punjab,May-13,30.82,Rice
Rajasthan,May-13,27.79,Rice
Tamil Nadu,May-13,29.91,Rice
Telangana,May-13,25.78,Rice
Tripura,May-13,17,Rice
Uttar Pradesh,May-13,17.86,Rice
Uttarakhand,May-13,19.14,Rice
West Bengal,May-13,22.79,Rice
Andaman and Nicobar,Jun-13,52,Rice
Andhra Pradesh,Jun-13,25.02,Rice
Arunachal pradesh,Jun-13,21.11,Rice
Assam,Jun-13,17.38,Rice
Bihar,Jun-13,27.3,Rice
Chandigarh,Jun-13,30,Rice
Chhattisgarh,Jun-13,20,Rice
Delhi,Jun-13,27.85,Rice
Gujarat,Jun-13,21.16,Rice
Haryana,Jun-13,22,Rice
Himachal Pradesh,Jun-13,29.5,Rice
Jammu and Kashmir,Jun-13,27.34,Rice
Jharkhand,Jun-13,27.26,Rice
Karnataka,Jun-13,28.5,Rice
Kerala,Jun-13,35.08,Rice
Madhya Pradesh,Jun-13,23.08,Rice
Maharashtra,Jun-13,30,Rice
Meghalaya,Jun-13,20,Rice
Mizoram,Jun-13,38,Rice
Nagaland,Jun-13,20,Rice
Odisha,Jun-13,21.71,Rice
Puducherry,Jun-13,30,Rice
Punjab,Jun-13,30.78,Rice
Rajasthan,Jun-13,27.92,Rice
Tamil Nadu,Jun-13,29.3,Rice
Telangana,Jun-13,26,Rice
Tripura,Jun-13,17,Rice
Uttar Pradesh,Jun-13,19.61,Rice
Uttarakhand,Jun-13,21,Rice
West Bengal,Jun-13,23.62,Rice
Andhra Pradesh,Jul-13,25.5,Rice
Arunachal pradesh,Jul-13,24.4,Rice
Assam,Jul-13,21.96,Rice
Bihar,Jul-13,28.76,Rice
Chandigarh,Jul-13,30,Rice
Chhattisgarh,Jul-13,22.75,Rice
Delhi,Jul-13,27.83,Rice
Gujarat,Jul-13,21.59,Rice
Haryana,Jul-13,23.55,Rice
Himachal Pradesh,Jul-13,29.38,Rice
Jammu and Kashmir,Jul-13,28.11,Rice
Jharkhand,Jul-13,27.57,Rice
Karnataka,Jul-13,28.5,Rice
Kerala,Jul-13,36.11,Rice
Madhya Pradesh,Jul-13,22.54,Rice
Maharashtra,Jul-13,31.61,Rice
Meghalaya,Jul-13,20.95,Rice
Mizoram,Jul-13,38,Rice
Nagaland,Jul-13,21.27,Rice
Odisha,Jul-13,23.36,Rice
Puducherry,Jul-13,30,Rice
Punjab,Jul-13,30.56,Rice
Rajasthan,Jul-13,28.02,Rice
Tamil Nadu,Jul-13,29.68,Rice
Telangana,Jul-13,26,Rice
Tripura,Jul-13,18.25,Rice
Uttar Pradesh,Jul-13,20,Rice
Uttarakhand,Jul-13,21,Rice
West Bengal,Jul-13,23.13,Rice
Andaman and Nicobar,Aug-13,54,Rice
Andhra Pradesh,Aug-13,25.5,Rice
Arunachal pradesh,Aug-13,25,Rice
Assam,Aug-13,22,Rice
Bihar,Aug-13,29.68,Rice
Chandigarh,Aug-13,30,Rice
Chhattisgarh,Aug-13,22.14,Rice
Delhi,Aug-13,27.07,Rice
Gujarat,Aug-13,21.22,Rice
Haryana,Aug-13,24.47,Rice
Himachal Pradesh,Aug-13,28.56,Rice
Jammu and Kashmir,Aug-13,29.5,Rice
Jharkhand,Aug-13,29.68,Rice
Karnataka,Aug-13,29.06,Rice
Kerala,Aug-13,36.57,Rice
Madhya Pradesh,Aug-13,22.9,Rice
Maharashtra,Aug-13,31.11,Rice
Meghalaya,Aug-13,21,Rice
Mizoram,Aug-13,38,Rice
Nagaland,Aug-13,22,Rice
Odisha,Aug-13,23.48,Rice
Puducherry,Aug-13,30,Rice
Punjab,Aug-13,30.65,Rice
Rajasthan,Aug-13,27.49,Rice
Tamil Nadu,Aug-13,29.77,Rice
Telangana,Aug-13,26,Rice
Tripura,Aug-13,22.58,Rice
Uttar Pradesh,Aug-13,20.41,Rice
Uttarakhand,Aug-13,20.13,Rice
West Bengal,Aug-13,23.17,Rice
Andaman and Nicobar,Sep-13,54,Rice
Arunachal pradesh,Sep-13,25,Rice
Assam,Sep-13,24.05,Rice
Bihar,Sep-13,30,Rice
Chandigarh,Sep-13,30,Rice
Chhattisgarh,Sep-13,22,Rice
Delhi,Sep-13,28,Rice
Gujarat,Sep-13,21,Rice
Haryana,Sep-13,24.5,Rice
Himachal Pradesh,Sep-13,28.63,Rice
Jammu and Kashmir,Sep-13,29.42,Rice
Jharkhand,Sep-13,30,Rice
Karnataka,Sep-13,30.26,Rice
Kerala,Sep-13,35.54,Rice
Madhya Pradesh,Sep-13,22.51,Rice
Maharashtra,Sep-13,28.41,Rice
Meghalaya,Sep-13,21,Rice
Mizoram,Sep-13,38,Rice
Nagaland,Sep-13,22,Rice
Odisha,Sep-13,23.68,Rice
Puducherry,Sep-13,30,Rice
Punjab,Sep-13,31.3,Rice
Rajasthan,Sep-13,28.8,Rice
Tamil Nadu,Sep-13,30,Rice
Telangana,Sep-13,26.11,Rice
Tripura,Sep-13,25.53,Rice
Uttar Pradesh,Sep-13,20.86,Rice
Uttarakhand,Sep-13,20.53,Rice
West Bengal,Sep-13,23.71,Rice
Andaman and Nicobar,Oct-13,53.67,Rice
Andhra Pradesh,Oct-13,25,Rice
Arunachal pradesh,Oct-13,28,Rice
Assam,Oct-13,24.37,Rice
Bihar,Oct-13,30.03,Rice
Chandigarh,Oct-13,29.47,Rice
Chhattisgarh,Oct-13,22,Rice
Delhi,Oct-13,26.47,Rice
Gujarat,Oct-13,20.88,Rice
Haryana,Oct-13,24.5,Rice
Himachal Pradesh,Oct-13,28.45,Rice
Jammu and Kashmir,Oct-13,32.1,Rice
Jharkhand,Oct-13,30.17,Rice
Karnataka,Oct-13,30.5,Rice
Kerala,Oct-13,34.67,Rice
Madhya Pradesh,Oct-13,23.48,Rice
Maharashtra,Oct-13,28.4,Rice
Meghalaya,Oct-13,21,Rice
Mizoram,Oct-13,38,Rice
Nagaland,Oct-13,22,Rice
Odisha,Oct-13,23.83,Rice
Puducherry,Oct-13,30,Rice
Punjab,Oct-13,31.21,Rice
Rajasthan,Oct-13,26.94,Rice
Tamil Nadu,Oct-13,29.4,Rice
Telangana,Oct-13,27,Rice
Tripura,Oct-13,30,Rice
Uttar Pradesh,Oct-13,20.99,Rice
Uttarakhand,Oct-13,21,Rice
West Bengal,Oct-13,24.07,Rice
Andaman and Nicobar,Nov-13,53,Rice
Andhra Pradesh,Nov-13,25,Rice
Arunachal pradesh,Nov-13,28,Rice
Assam,Nov-13,23.65,Rice
Bihar,Nov-13,29.31,Rice
Chandigarh,Nov-13,29,Rice
Chhattisgarh,Nov-13,22.46,Rice
Delhi,Nov-13,26.45,Rice
Goa,Nov-13,32.5,Rice
Gujarat,Nov-13,20.63,Rice
Haryana,Nov-13,24.28,Rice
Himachal Pradesh,Nov-13,29.47,Rice
Jammu and Kashmir,Nov-13,32.87,Rice
Jharkhand,Nov-13,31.14,Rice
Karnataka,Nov-13,30.5,Rice
Kerala,Nov-13,34.62,Rice
Madhya Pradesh,Nov-13,23.78,Rice
Maharashtra,Nov-13,29,Rice
Meghalaya,Nov-13,21,Rice
Mizoram,Nov-13,38,Rice
Nagaland,Nov-13,24,Rice
Odisha,Nov-13,24,Rice
Puducherry,Nov-13,29,Rice
Punjab,Nov-13,31.1,Rice
Rajasthan,Nov-13,29.88,Rice
Tamil Nadu,Nov-13,29.59,Rice
Telangana,Nov-13,27,Rice
Tripura,Nov-13,30.5,Rice
Uttar Pradesh,Nov-13,21.29,Rice
Uttarakhand,Nov-13,21,Rice
West Bengal,Nov-13,25.68,Rice
Andaman and Nicobar,Dec-13,52.56,Rice
Andhra Pradesh,Dec-13,25,Rice
Arunachal pradesh,Dec-13,30,Rice
Assam,Dec-13,23.84,Rice
Bihar,Dec-13,28.49,Rice
Chandigarh,Dec-13,29,Rice
Chhattisgarh,Dec-13,23,Rice
Delhi,Dec-13,27.5,Rice
Goa,Dec-13,33,Rice
Gujarat,Dec-13,21.5,Rice
Haryana,Dec-13,24.5,Rice
Himachal Pradesh,Dec-13,29.5,Rice
Jammu and Kashmir,Dec-13,30.04,Rice
Jharkhand,Dec-13,31.61,Rice
Karnataka,Dec-13,30.31,Rice
Kerala,Dec-13,34.18,Rice
Madhya Pradesh,Dec-13,23.7,Rice
Maharashtra,Dec-13,29.43,Rice
Meghalaya,Dec-13,21,Rice
Mizoram,Dec-13,38,Rice
Nagaland,Dec-13,24,Rice
Odisha,Dec-13,23.76,Rice
Puducherry,Dec-13,28,Rice
Punjab,Dec-13,30.59,Rice
Rajasthan,Dec-13,31.6,Rice
Tamil Nadu,Dec-13,30.08,Rice
Telangana,Dec-13,27,Rice
Tripura,Dec-13,31,Rice
Uttar Pradesh,Dec-13,21.13,Rice
Uttarakhand,Dec-13,21,Rice
West Bengal,Dec-13,26.13,Rice
Andaman and Nicobar,Jan-14,52,Rice
Andhra Pradesh,Jan-14,25,Rice
Arunachal pradesh,Jan-14,26,Rice
Assam,Jan-14,22.67,Rice
Bihar,Jan-14,28.53,Rice
Chandigarh,Jan-14,29,Rice
Chhattisgarh,Jan-14,23.26,Rice
Delhi,Jan-14,28,Rice
Goa,Jan-14,33,Rice
Gujarat,Jan-14,21.5,Rice
Haryana,Jan-14,23.65,Rice
Himachal Pradesh,Jan-14,29.48,Rice
Jammu and Kashmir,Jan-14,26.88,Rice
Jharkhand,Jan-14,31.29,Rice
Karnataka,Jan-14,29.5,Rice
Kerala,Jan-14,34.39,Rice
Madhya Pradesh,Jan-14,23.39,Rice
Maharashtra,Jan-14,29.49,Rice
Meghalaya,Jan-14,21,Rice
Mizoram,Jan-14,37.65,Rice
Nagaland,Jan-14,22.43,Rice
Odisha,Jan-14,23.75,Rice
Puducherry,Jan-14,28,Rice
Punjab,Jan-14,30.4,Rice
Rajasthan,Jan-14,30.66,Rice
Tamil Nadu,Jan-14,30.23,Rice
Telangana,Jan-14,27,Rice
Tripura,Jan-14,30.05,Rice
Uttar Pradesh,Jan-14,21.46,Rice
Uttarakhand,Jan-14,21,Rice
West Bengal,Jan-14,25.68,Rice
Andaman and Nicobar,Feb-14,52,Rice
Andhra Pradesh,Feb-14,25,Rice
Assam,Feb-14,24,Rice
Bihar,Feb-14,28.17,Rice
Chandigarh,Feb-14,29,Rice
Chhattisgarh,Feb-14,24,Rice
Delhi,Feb-14,28.95,Rice
Goa,Feb-14,33,Rice
Gujarat,Feb-14,21.5,Rice
Haryana,Feb-14,23.5,Rice
Himachal Pradesh,Feb-14,30.03,Rice
Jammu and Kashmir,Feb-14,28.63,Rice
Jharkhand,Feb-14,29.75,Rice
Karnataka,Feb-14,29.5,Rice
Kerala,Feb-14,34.02,Rice
Madhya Pradesh,Feb-14,24.36,Rice
Maharashtra,Feb-14,29.71,Rice
Meghalaya,Feb-14,21,Rice
Mizoram,Feb-14,38,Rice
Nagaland,Feb-14,22.41,Rice
Odisha,Feb-14,23.75,Rice
Puducherry,Feb-14,28,Rice
Punjab,Feb-14,30.56,Rice
Rajasthan,Feb-14,33.62,Rice
Tamil Nadu,Feb-14,30.22,Rice
Telangana,Feb-14,27,Rice
Tripura,Feb-14,29,Rice
Uttar Pradesh,Feb-14,21.11,Rice
Uttarakhand,Feb-14,21,Rice
West Bengal,Feb-14,26.29,Rice
Andaman and Nicobar,Mar-14,51,Rice
Andhra Pradesh,Mar-14,25,Rice
Arunachal pradesh,Mar-14,26,Rice
Assam,Mar-14,24,Rice
Bihar,Mar-14,28.88,Rice
Chandigarh,Mar-14,29,Rice
Chhattisgarh,Mar-14,24,Rice
Delhi,Mar-14,27.8,Rice
Goa,Mar-14,33,Rice
Gujarat,Mar-14,21.25,Rice
Haryana,Mar-14,23.5,Rice
Himachal Pradesh,Mar-14,30.39,Rice
Jammu and Kashmir,Mar-14,32.38,Rice
Jharkhand,Mar-14,30.38,Rice
Karnataka,Mar-14,29.43,Rice
Kerala,Mar-14,33.98,Rice
Madhya Pradesh,Mar-14,24.14,Rice
Maharashtra,Mar-14,29.76,Rice
Meghalaya,Mar-14,21,Rice
Mizoram,Mar-14,38,Rice
Nagaland,Mar-14,23,Rice
Odisha,Mar-14,23.89,Rice
Puducherry,Mar-14,28,Rice
Punjab,Mar-14,30.53,Rice
Rajasthan,Mar-14,31.43,Rice
Tamil Nadu,Mar-14,29.8,Rice
Telangana,Mar-14,27,Rice
Tripura,Mar-14,29,Rice
Uttar Pradesh,Mar-14,21.19,Rice
Uttarakhand,Mar-14,21,Rice
West Bengal,Mar-14,26.5,Rice
Andaman and Nicobar,Apr-14,51,Rice
Andhra Pradesh,Apr-14,25,Rice
Assam,Apr-14,24,Rice
Bihar,Apr-14,29.77,Rice
Chandigarh,Apr-14,29,Rice
Chhattisgarh,Apr-14,24,Rice
Delhi,Apr-14,27.67,Rice
Goa,Apr-14,33,Rice
Gujarat,Apr-14,21.31,Rice
Haryana,Apr-14,23.89,Rice
Himachal Pradesh,Apr-14,30.44,Rice
Jammu and Kashmir,Apr-14,32.21,Rice
Jharkhand,Apr-14,30.4,Rice
Karnataka,Apr-14,29.5,Rice
Kerala,Apr-14,34.28,Rice
Madhya Pradesh,Apr-14,23.71,Rice
Maharashtra,Apr-14,30,Rice
Meghalaya,Apr-14,21,Rice
Mizoram,Apr-14,35,Rice
Nagaland,Apr-14,23,Rice
Odisha,Apr-14,24,Rice
Puducherry,Apr-14,28,Rice
Punjab,Apr-14,32.92,Rice
Rajasthan,Apr-14,30.81,Rice
Tamil Nadu,Apr-14,29.98,Rice
Telangana,Apr-14,27,Rice
Tripura,Apr-14,29,Rice
Uttar Pradesh,Apr-14,21.19,Rice
Uttarakhand,Apr-14,21,Rice
West Bengal,Apr-14,25.78,Rice
Andaman and Nicobar,May-14,51,Rice
Andhra Pradesh,May-14,25,Rice
Assam,May-14,25.47,Rice
Bihar,May-14,30.85,Rice
Chandigarh,May-14,29,Rice
Chhattisgarh,May-14,24,Rice
Delhi,May-14,29,Rice
Goa,May-14,33,Rice
Gujarat,May-14,22.54,Rice
Haryana,May-14,24.11,Rice
Himachal Pradesh,May-14,30.5,Rice
Jammu and Kashmir,May-14,32.92,Rice
Jharkhand,May-14,31,Rice
Karnataka,May-14,29.43,Rice
Kerala,May-14,34.6,Rice
Madhya Pradesh,May-14,24.14,Rice
Maharashtra,May-14,29.06,Rice
Meghalaya,May-14,21,Rice
Mizoram,May-14,35,Rice
Nagaland,May-14,23,Rice
Odisha,May-14,24.23,Rice
Puducherry,May-14,28,Rice
Punjab,May-14,31.42,Rice
Rajasthan,May-14,32.5,Rice
Tamil Nadu,May-14,30.44,Rice
Telangana,May-14,27,Rice
Tripura,May-14,29.24,Rice
Uttar Pradesh,May-14,21.23,Rice
Uttarakhand,May-14,21,Rice
West Bengal,May-14,25.62,Rice
Andaman and Nicobar,Jun-14,52,Rice
Andhra Pradesh,Jun-14,25,Rice
Assam,Jun-14,26,Rice
Bihar,Jun-14,30.68,Rice
Chandigarh,Jun-14,29,Rice
Chhattisgarh,Jun-14,24.4,Rice
Delhi,Jun-14,29.33,Rice
Goa,Jun-14,34,Rice
Gujarat,Jun-14,22.77,Rice
Haryana,Jun-14,24.52,Rice
Himachal Pradesh,Jun-14,30.66,Rice
Jammu and Kashmir,Jun-14,32.55,Rice
Jharkhand,Jun-14,31.06,Rice
Karnataka,Jun-14,29.81,Rice
Kerala,Jun-14,33.9,Rice
Madhya Pradesh,Jun-14,24.55,Rice
Maharashtra,Jun-14,29,Rice
Meghalaya,Jun-14,21,Rice
Mizoram,Jun-14,36.11,Rice
Nagaland,Jun-14,22.4,Rice
Odisha,Jun-14,24.76,Rice
Puducherry,Jun-14,28,Rice
Punjab,Jun-14,31.95,Rice
Rajasthan,Jun-14,32.14,Rice
Tamil Nadu,Jun-14,31.27,Rice
Telangana,Jun-14,27,Rice
Tripura,Jun-14,30,Rice
Uttar Pradesh,Jun-14,21.66,Rice
Uttarakhand,Jun-14,21,Rice
West Bengal,Jun-14,25.68,Rice
Andaman and Nicobar,Jul-14,52,Rice
Andhra Pradesh,Jul-14,25.43,Rice
Assam,Jul-14,25.95,Rice
Bihar,Jul-14,30,Rice
Chandigarh,Jul-14,29,Rice
Chhattisgarh,Jul-14,25.79,Rice
Delhi,Jul-14,29.59,Rice
Goa,Jul-14,34,Rice
Gujarat,Jul-14,22.89,Rice
Haryana,Jul-14,24.98,Rice
Himachal Pradesh,Jul-14,30.67,Rice
Jammu and Kashmir,Jul-14,33.4,Rice
Jharkhand,Jul-14,29.43,Rice
Karnataka,Jul-14,29.55,Rice
Kerala,Jul-14,34.52,Rice
Madhya Pradesh,Jul-14,25.36,Rice
Maharashtra,Jul-14,29.14,Rice
Meghalaya,Jul-14,21,Rice
Mizoram,Jul-14,40,Rice
Nagaland,Jul-14,21,Rice
Odisha,Jul-14,25.17,Rice
Puducherry,Jul-14,28.45,Rice
Punjab,Jul-14,30.52,Rice
Rajasthan,Jul-14,30.58,Rice
Tamil Nadu,Jul-14,31.33,Rice
Telangana,Jul-14,27,Rice
Tripura,Jul-14,30,Rice
Uttar Pradesh,Jul-14,23,Rice
Uttarakhand,Jul-14,21,Rice
West Bengal,Jul-14,26.67,Rice
Andaman and Nicobar,Aug-14,51.67,Rice
Andhra Pradesh,Aug-14,26,Rice
Assam,Aug-14,24.61,Rice
Bihar,Aug-14,30.81,Rice
Chandigarh,Aug-14,29,Rice
Chhattisgarh,Aug-14,26,Rice
Delhi,Aug-14,29.89,Rice
Goa,Aug-14,34.61,Rice
Gujarat,Aug-14,22.5,Rice
Haryana,Aug-14,25.05,Rice
Himachal Pradesh,Aug-14,31,Rice
Jammu and Kashmir,Aug-14,32.53,Rice
Jharkhand,Aug-14,29,Rice
Karnataka,Aug-14,29.6,Rice
Kerala,Aug-14,35.02,Rice
Madhya Pradesh,Aug-14,25.92,Rice
Maharashtra,Aug-14,29.03,Rice
Meghalaya,Aug-14,21,Rice
Mizoram,Aug-14,40,Rice
Nagaland,Aug-14,23.4,Rice
Odisha,Aug-14,25.51,Rice
Puducherry,Aug-14,30,Rice
Punjab,Aug-14,29.13,Rice
Rajasthan,Aug-14,29.88,Rice
Tamil Nadu,Aug-14,31.59,Rice
Telangana,Aug-14,27,Rice
Tripura,Aug-14,30,Rice
Uttar Pradesh,Aug-14,24.19,Rice
Uttarakhand,Aug-14,21,Rice
West Bengal,Aug-14,27,Rice
Andaman and Nicobar,Sep-14,50,Rice
Andhra Pradesh,Sep-14,26,Rice
Assam,Sep-14,26,Rice
Bihar,Sep-14,30.18,Rice
Chandigarh,Sep-14,29,Rice
Chhattisgarh,Sep-14,26,Rice
Delhi,Sep-14,30.86,Rice
Goa,Sep-14,35,Rice
Gujarat,Sep-14,22.5,Rice
Haryana,Sep-14,25.29,Rice
Himachal Pradesh,Sep-14,30.88,Rice
Jammu and Kashmir,Sep-14,34.48,Rice
Jharkhand,Sep-14,28.3,Rice
Karnataka,Sep-14,29.5,Rice
Kerala,Sep-14,35.17,Rice
Madhya Pradesh,Sep-14,28.94,Rice
Maharashtra,Sep-14,29,Rice
Meghalaya,Sep-14,21,Rice
Mizoram,Sep-14,40,Rice
Nagaland,Sep-14,24,Rice
Odisha,Sep-14,25.51,Rice
Puducherry,Sep-14,30,Rice
Punjab,Sep-14,28.38,Rice
Rajasthan,Sep-14,28.84,Rice
Tamil Nadu,Sep-14,31.92,Rice
Telangana,Sep-14,27,Rice
Tripura,Sep-14,31.43,Rice
Uttar Pradesh,Sep-14,24.09,Rice
Uttarakhand,Sep-14,21,Rice
West Bengal,Sep-14,27,Rice
Andaman and Nicobar,Oct-14,50,Rice
Andhra Pradesh,Oct-14,26,Rice
Assam,Oct-14,26.94,Rice
Bihar,Oct-14,27.61,Rice
Chandigarh,Oct-14,29,Rice
Chhattisgarh,Oct-14,26,Rice
Delhi,Oct-14,30.53,Rice
Goa,Oct-14,35,Rice
Gujarat,Oct-14,22.5,Rice
Haryana,Oct-14,25.2,Rice
Himachal Pradesh,Oct-14,30.72,Rice
Jammu and Kashmir,Oct-14,31.63,Rice
Jharkhand,Oct-14,28,Rice
Karnataka,Oct-14,29.44,Rice
Kerala,Oct-14,35.33,Rice
Madhya Pradesh,Oct-14,29.05,Rice
Maharashtra,Oct-14,29.97,Rice
Meghalaya,Oct-14,21,Rice
Mizoram,Oct-14,34.23,Rice
Nagaland,Oct-14,24,Rice
Odisha,Oct-14,25.5,Rice
Puducherry,Oct-14,30,Rice
Punjab,Oct-14,28.8,Rice
Rajasthan,Oct-14,27.71,Rice
Tamil Nadu,Oct-14,31.63,Rice
Telangana,Oct-14,27,Rice
Tripura,Oct-14,32,Rice
Uttar Pradesh,Oct-14,24.09,Rice
Uttarakhand,Oct-14,20.46,Rice
West Bengal,Oct-14,27,Rice
Andaman and Nicobar,Nov-14,37,Rice
Andhra Pradesh,Nov-14,26,Rice
Assam,Nov-14,27,Rice
Bihar,Nov-14,27.38,Rice
Chandigarh,Nov-14,29,Rice
Chhattisgarh,Nov-14,26,Rice
Delhi,Nov-14,30,Rice
Goa,Nov-14,35,Rice
Gujarat,Nov-14,22.92,Rice
Haryana,Nov-14,25.24,Rice
Himachal Pradesh,Nov-14,30.77,Rice
Jammu and Kashmir,Nov-14,28.48,Rice
Jharkhand,Nov-14,27.39,Rice
Karnataka,Nov-14,29.7,Rice
Kerala,Nov-14,35.25,Rice
Madhya Pradesh,Nov-14,28.33,Rice
Maharashtra,Nov-14,29.42,Rice
Meghalaya,Nov-14,21,Rice
Mizoram,Nov-14,35,Rice
Nagaland,Nov-14,24,Rice
Odisha,Nov-14,25.51,Rice
Puducherry,Nov-14,30,Rice
Punjab,Nov-14,27.8,Rice
Rajasthan,Nov-14,27.69,Rice
Tamil Nadu,Nov-14,32.04,Rice
Telangana,Nov-14,27,Rice
Tripura,Nov-14,32.75,Rice
Uttar Pradesh,Nov-14,24.31,Rice
Uttarakhand,Nov-14,20,Rice
West Bengal,Nov-14,25.76,Rice
Andaman and Nicobar,Dec-14,36.69,Rice
Andhra Pradesh,Dec-14,26,Rice
Assam,Dec-14,25.05,Rice
Bihar,Dec-14,26.27,Rice
Chandigarh,Dec-14,29,Rice
Chhattisgarh,Dec-14,26,Rice
Delhi,Dec-14,30,Rice
Goa,Dec-14,35,Rice
Gujarat,Dec-14,22.25,Rice
Haryana,Dec-14,25.38,Rice
Himachal Pradesh,Dec-14,30.98,Rice
Jammu and Kashmir,Dec-14,28.16,Rice
Jharkhand,Dec-14,25.6,Rice
Karnataka,Dec-14,29.95,Rice
Kerala,Dec-14,35,Rice
Madhya Pradesh,Dec-14,27.94,Rice
Maharashtra,Dec-14,29.48,Rice
Meghalaya,Dec-14,21,Rice
Mizoram,Dec-14,35,Rice
Nagaland,Dec-14,24,Rice
Odisha,Dec-14,25.26,Rice
Puducherry,Dec-14,30,Rice
Punjab,Dec-14,27.5,Rice
Rajasthan,Dec-14,27.84,Rice
Tamil Nadu,Dec-14,31.79,Rice
Telangana,Dec-14,27,Rice
Tripura,Dec-14,33,Rice
Uttar Pradesh,Dec-14,24.08,Rice
Uttarakhand,Dec-14,20,Rice
West Bengal,Dec-14,24.68,Rice
Andaman and Nicobar,Jan-15,36,Rice
Andhra Pradesh,Jan-15,26,Rice
Assam,Jan-15,24,Rice
Bihar,Jan-15,24.6,Rice
Chandigarh,Jan-15,29,Rice
Chhattisgarh,Jan-15,25.79,Rice
Delhi,Jan-15,30,Rice
Goa,Jan-15,35,Rice
Gujarat,Jan-15,22.37,Rice
Haryana,Jan-15,25.21,Rice
Himachal Pradesh,Jan-15,30.29,Rice
Jammu and Kashmir,Jan-15,28.18,Rice
Jharkhand,Jan-15,24.47,Rice
Karnataka,Jan-15,30.1,Rice
Kerala,Jan-15,33.68,Rice
Madhya Pradesh,Jan-15,28.94,Rice
Maharashtra,Jan-15,27.63,Rice
Meghalaya,Jan-15,21,Rice
Mizoram,Jan-15,35,Rice
Nagaland,Jan-15,24,Rice
Odisha,Jan-15,25.41,Rice
Puducherry,Jan-15,30,Rice
Punjab,Jan-15,27.3,Rice
Rajasthan,Jan-15,27.96,Rice
Tamil Nadu,Jan-15,31.38,Rice
Telangana,Jan-15,27,Rice
Tripura,Jan-15,31.12,Rice
Uttar Pradesh,Jan-15,24.39,Rice
Uttarakhand,Jan-15,20,Rice
West Bengal,Jan-15,24.11,Rice
Andaman and Nicobar,Feb-15,36,Rice
Andhra Pradesh,Feb-15,26,Rice
Assam,Feb-15,24,Rice
Bihar,Feb-15,24.84,Rice
Chandigarh,Feb-15,29,Rice
Chhattisgarh,Feb-15,24,Rice
Delhi,Feb-15,29.6,Rice
Goa,Feb-15,35,Rice
Gujarat,Feb-15,22.53,Rice
Haryana,Feb-15,24.75,Rice
Himachal Pradesh,Feb-15,30.5,Rice
Jammu and Kashmir,Feb-15,29.42,Rice
Jharkhand,Feb-15,24,Rice
Karnataka,Feb-15,30.5,Rice
Kerala,Feb-15,33.13,Rice
Madhya Pradesh,Feb-15,28.62,Rice
Maharashtra,Feb-15,28.21,Rice
Meghalaya,Feb-15,21,Rice
Mizoram,Feb-15,35,Rice
Nagaland,Feb-15,23.11,Rice
Odisha,Feb-15,24.86,Rice
Puducherry,Feb-15,28.5,Rice
Punjab,Feb-15,27.3,Rice
Rajasthan,Feb-15,28.25,Rice
Tamil Nadu,Feb-15,30.75,Rice
Telangana,Feb-15,27,Rice
Tripura,Feb-15,28.12,Rice
Uttar Pradesh,Feb-15,24.36,Rice
Uttarakhand,Feb-15,20,Rice
West Bengal,Feb-15,24.77,Rice
Andaman and Nicobar,Mar-15,36,Rice
Andhra Pradesh,Mar-15,26,Rice
Assam,Mar-15,24,Rice
Bihar,Mar-15,24.69,Rice
Chandigarh,Mar-15,29.65,Rice
Chhattisgarh,Mar-15,24,Rice
Delhi,Mar-15,29,Rice
Goa,Mar-15,35.16,Rice
Gujarat,Mar-15,22.2,Rice
Haryana,Mar-15,24.75,Rice
Himachal Pradesh,Mar-15,30.31,Rice
Jammu and Kashmir,Mar-15,29.8,Rice
Jharkhand,Mar-15,25.93,Rice
Karnataka,Mar-15,30.57,Rice
Kerala,Mar-15,32.67,Rice
Madhya Pradesh,Mar-15,27.76,Rice
Maharashtra,Mar-15,28,Rice
Meghalaya,Mar-15,21,Rice
Mizoram,Mar-15,35,Rice
Nagaland,Mar-15,22.83,Rice
Odisha,Mar-15,24.75,Rice
Puducherry,Mar-15,28,Rice
Punjab,Mar-15,27.15,Rice
Rajasthan,Mar-15,28.65,Rice
Tamil Nadu,Mar-15,30.01,Rice
Telangana,Mar-15,27,Rice
Tripura,Mar-15,26.81,Rice
Uttar Pradesh,Mar-15,24.2,Rice
Uttarakhand,Mar-15,20,Rice
West Bengal,Mar-15,25.53,Rice
Andaman and Nicobar,Apr-15,36,Rice
Andhra Pradesh,Apr-15,26,Rice
Assam,Apr-15,24,Rice
Bihar,Apr-15,24.71,Rice
Chandigarh,Apr-15,30,Rice
Chhattisgarh,Apr-15,24,Rice
Delhi,Apr-15,30.89,Rice
Goa,Apr-15,35,Rice
Gujarat,Apr-15,23.86,Rice
Haryana,Apr-15,24.6,Rice
Himachal Pradesh,Apr-15,30.08,Rice
Jammu and Kashmir,Apr-15,29.18,Rice
Jharkhand,Apr-15,28,Rice
